,housing_median_age,median_income,median_house_value,log_total_rooms,rooms_per_household,room_per_bedroom,region_0,region_1,region_2,region_3,region_4,region_5,region_6,region_7,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,age_mid_old,age_new,age_very_old
1565,2.0,3.1591,434700.0,5.429345628954441,4.63265306122449,6.485714285714286,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1566,2.0,15.0001,350000.0,5.303304908059076,22.22222222222222,10.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1567,8.0,6.7027,381900.0,8.227909837597483,6.601410934744268,6.442340791738382,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1568,13.0,7.2216,324600.0,8.887652690325586,7.646251319957761,7.190665342601788,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1569,8.0,7.9393,399300.0,7.960672608388117,6.870503597122302,7.365038560411311,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1570,34.0,7.7072,443800.0,7.539027055823995,7.144486692015209,7.090566037735849,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1571,30.0,6.5617,386600.0,8.273336598504486,7.200367647058823,7.134790528233151,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1572,20.0,4.6042,256400.0,7.699389406256737,5.106481481481482,4.816593886462882,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1573,22.0,3.375,200000.0,7.130098510125578,4.639405204460966,4.605166051660516,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1574,24.0,9.8708,500001.0,8.690978417187905,8.377464788732395,8.059620596205962,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1575,14.0,5.1755,294800.0,9.013595294516504,6.38646967340591,6.021260997067449,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1576,17.0,4.9018,188500.0,6.144185634125646,6.2,5.602409638554217,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1577,11.0,7.6518,359300.0,8.732465848349879,6.919642857142857,6.835722160970231,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1578,21.0,8.2673,358700.0,8.166784289056151,7.539614561027837,7.876957494407159,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1579,16.0,7.3732,287300.0,8.016977746762262,7.199524940617577,6.920091324200913,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1580,14.0,8.4352,441400.0,8.025189321890835,8.106100795755967,8.281842818428185,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1581,25.0,7.2655,494000.0,8.008032846969307,7.98936170212766,7.643765903307888,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1582,18.0,10.7372,500001.0,9.09985563880091,9.016112789526687,8.336126629422719,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1583,4.0,13.4883,500001.0,6.937314081223682,8.434426229508198,8.166666666666666,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1584,29.0,7.5139,398200.0,8.919988070968524,7.931071049840933,7.655066530194473,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1585,16.0,9.5271,500001.0,8.94663520890585,8.459251101321586,8.119450317124736,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1586,10.0,12.2478,500001.0,8.07402621612406,8.186224489795919,8.467018469656992,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1587,16.0,8.0839,372000.0,7.986164860332727,7.421717171717172,7.734210526315789,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1588,18.0,8.003,351300.0,9.118005760773388,7.812339331619537,7.305288461538462,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False
1589,5.0,9.0776,450400.0,8.878915376576483,7.9140022050716645,7.993318485523385,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
1590,20.0,8.039,382200.0,9.2314166975781,7.432314410480349,7.171348314606742,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1591,22.0,10.4549,500001.0,8.507142855562735,8.388135593220339,7.905750798722044,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1592,38.0,6.5095,294400.0,6.71901315438526,6.080882352941177,5.743055555555555,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1593,32.0,10.3224,500001.0,8.655040258108363,7.83879781420765,7.6916890080428955,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1594,34.0,8.3678,455300.0,8.64541048921699,7.860304287690179,7.527152317880795,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1595,35.0,6.8686,406500.0,6.78105762593618,6.666666666666667,6.330935251798561,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1596,21.0,5.2079,310300.0,8.096512917501594,5.46089850249584,5.026033690658499,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1597,32.0,4.3235,279500.0,7.771910256435763,4.821138211382114,4.596899224806202,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1598,37.0,6.4666,348200.0,8.295548516225763,6.608910891089109,6.522801302931596,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1599,35.0,8.0448,433300.0,7.932362154339751,7.672176308539945,7.693370165745856,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1600,30.0,4.125,257100.0,8.07961802938984,4.7178362573099415,4.402455661664393,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1601,27.0,2.7411,350000.0,6.61338421837956,4.402366863905326,3.4766355140186915,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1602,18.0,10.3713,426100.0,7.507141079727608,7.9475982532751095,8.272727272727273,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1603,34.0,6.2275,394400.0,8.85180655855245,6.215302491103203,6.374087591240876,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1604,11.0,3.5536,387200.0,6.982862751468942,4.079545454545454,3.3867924528301887,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1605,24.0,2.3971,99400.0,7.630461261783627,7.003401360544218,4.456709956709957,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1606,26.0,2.933,85000.0,7.988882253309227,4.707667731629393,6.774712643678161,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1607,24.0,2.9167,102700.0,8.721113147762688,4.766718506998445,4.510669610007358,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1608,17.0,3.6437,186500.0,8.919453168575453,5.158730158730159,4.803984575835476,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1609,23.0,3.12,155000.0,6.933423025730715,5.366492146596858,5.0,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1610,16.0,4.4551,252400.0,8.554103545436334,5.260649087221095,5.115384615384615,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1611,17.0,3.5893,206300.0,7.005789019253503,5.298076923076923,4.919642857142857,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1612,26.0,2.4896,73400.0,7.785720896534624,4.529190207156309,4.26418439716312,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1613,35.0,7.2315,367100.0,8.216628493133443,7.158607350096712,7.009469696969697,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1614,27.0,7.6202,402600.0,8.609772372709331,7.1220779220779225,7.21578947368421,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1615,33.0,6.5814,314200.0,8.131236549696116,7.435448577680525,6.796,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1616,18.0,8.0074,454100.0,8.566554620953962,7.993911719939117,7.65597667638484,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1617,17.0,11.7064,500001.0,7.186144304522325,9.361702127659575,8.30188679245283,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1618,26.0,7.6717,416500.0,8.30622521603216,8.1285140562249,7.89083820662768,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1619,26.0,6.6657,364500.0,7.727535110475448,7.2492012779552715,7.157728706624606,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1620,19.0,7.203,369900.0,8.543055850941965,7.205056179775281,6.923076923076923,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1621,4.0,11.3421,500001.0,7.6236419465115715,8.115079365079366,8.628691983122362,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
1622,20.0,4.5744,314000.0,8.732627099660395,5.434706397896582,5.246192893401015,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1623,27.0,7.3267,389900.0,9.121290555142672,7.208037825059102,7.168495297805642,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1624,24.0,5.6349,355600.0,7.664815785285735,5.71313672922252,6.2128279883381925,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1625,16.0,7.52,370200.0,8.433159195806228,7.070769230769231,6.519148936170213,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1626,36.0,8.1586,404300.0,8.11969625295725,6.954451345755694,6.813387423935091,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1627,36.0,4.9,354200.0,6.297109319933935,4.479338842975206,4.554621848739496,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1628,33.0,8.9571,399700.0,8.400659375160286,7.210696920583469,6.995283018867925,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1629,32.0,8.7589,434500.0,7.484368643286131,6.895348837209302,7.381742738589212,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1630,32.0,7.6917,401800.0,8.198089248956116,7.179841897233201,7.1515748031496065,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1631,33.0,7.6107,423200.0,8.196161139282902,7.554166666666666,7.223107569721115,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1632,38.0,6.917,438000.0,7.140453043101158,6.890710382513661,7.124293785310734,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1633,20.0,2.4444,475000.0,4.564348191467836,6.333333333333333,7.3076923076923075,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
1634,37.0,7.3195,367500.0,8.264105763728956,7.506769825918762,6.930357142857143,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1635,36.0,7.7736,378100.0,6.97166860472579,6.870967741935484,6.65625,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1636,31.0,10.9405,500001.0,8.881975184248867,8.540925266903914,8.219178082191782,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
1637,36.0,10.3416,500001.0,7.653494909661253,7.525,7.341463414634147,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True
